HASTUS_ID,TRANSLINK_ID,DESCRIPTION,STREET_NAME,NEAREST_CROSS_STREET,EASTING,NORTHING,LATITUDE,LONGITUDE,SUBURB,BUS_STOP_TYPE,TACTILE_GROUND_SURF_INDICAT (Y/N),BOARDING_POINT,ROAD_GRADIENT,CROSS_FALL,DATE_OF_LAST_AUDIT
10385,303360,"Kenmore West"""""""" Brookfield Road",Brookfield Rd,Aronia St,493451.3,6957515.4,-27.506013,152.933696,KENMORE,Intermediate,N,Easy,Easy,Hard,5/04/2007
10386,304034,"Clifton Hill"""""""" O/B Ipswich Road FS Beaudesert Rd",Ipswich Rd,Beaudesert Rd,502231.5,6955352.1,-27.525557,153.022598,MOOROOKA,Intermediate,N,Hard, ,Medium,1/05/2007
10387,302454,Dawson Parade-Crampton Street,Dawson Pde,Crampton St,496295.4,6968051,-27.410908,152.962524,KEPERRA,Regular,Y,Easy,Easy,Hard,10/04/2007
10388,305200,Shire Street - 27/28,Cavendish Rd,Shire St,505979.4,6958575.1,-27.496449,153.060535,COORPAROO,Intermediate,N,Medium,Easy,Medium,24/05/2007
10389,304955,Express Only Stop Cavendish Road,Cavendish Rd,Chatsworth Rd,506138.5,6957530.2,-27.505881,153.062151,COORPAROO,Regular,N,, , ,23/05/2007
10390,304957,Loreto College - 35,Cavendish Rd,Walker St,506327.5,6957145.9,-27.50935,153.064067,COORPAROO,Regular with seat,N,, , ,23/05/2007
10391,303000,Gympie Rd - Bald Hills - Hornibrook Bus Lines stop,Gympie Rd,Bald Hills Rd,500899.8,6977914.6,-27.321863,153.009095,BALD HILLS,Intermediate,Y,Easy,Medium,Medium,28/02/2011
10392,304958,Arlington Street - 37,Cavendish Rd,Arlington St,506549.5,6956880.9,-27.511741,153.066316,COORPAROO,Intermediate,Y,Medium,Easy,Hard,23/05/2007
10393,304960,Stoneleigh Street - 38,Cavendish Rd,Stoneliegh St,506911.9,6956766.8,-27.512769,153.069986,COORPAROO,Regular,Y,Medium,Hard,Hard,23/05/2007
10394,,Cavendish Rd Reservoir - 40,CAVENDISH RD, ,507198.9,6956467.9,-27.515466,153.072894,HOLLAND PARK, , ,, , ,
10395,304969,Crystal Street - 50,Cavendish Rd,Crystal St,507754.1,6956097.5,-27.518807,153.078518,HOLLAND PARK,Intermediate,Y,Medium,Hard,Hard,23/05/2007
10396,304028,"Moorooka Station"""""""" - 39/38",Ipswich Rd,Unwin St,501488.4,6954384.8,-27.534291,153.015074,MOOROOKA,Intermediate,N,Hard,Easy,Easy,1/05/2007
10397,302695,Glenlyon Drive - 39C,Glenlyon Dr,Cypress Dr,498023.5,6964259.3,-27.445143,152.979999,ASHGROVE,Regular,N,, , ,13/04/2007
10398,302694,Glenlyon Drive - 39C,Glenlyon Dr,Cypress Dr,498026.7,6964227.4,-27.445431,152.980032,ASHGROVE,Regular,Y,Medium,Easy,Easy,15/03/2011
10399,303981,Thomas-Oxley - 55,Thomas St,Oxley Rd,498356.2,6954845.6,-27.53013,152.983353,SHERWOOD,Intermediate,Y,Hard,Easy,Easy,18/05/2012
10400,303972,Thomas-Oxley - 55,Thomas St,Oxley Rd,498370.8,6954863.4,-27.52997,152.983501,SHERWOOD,Intermediate,Y,Easy,Easy,Hard,19/04/2007
10401,302491,ARCHDALE / BALLYLIN,Archdale Rd,Glenaan St,493226.3,6969133.7,-27.401122,152.931482,FERNY GROVE,Regular,Y,Hard,Hard,Medium,11/04/2007
10402,,Mt Gravatt Capalaba Road - 78/62,MT GRAVATT-CAPALABA RD, ,508628.6,6951842.6,-27.557215,153.087403,UPPER MOUNT GRAVATT, , ,Medium,Hard,Hard,
10403,,Mt Gravatt Capalaba Road - 62/78,MT GRAVATT-CAPALABA RD, ,508708.4,6951856.3,-27.557091,153.088212,UPPER MOUNT GRAVATT, , ,Hard, ,Hard,
10404,300428,Nagle Street - 79,Nagle St,Pickworth St,507476.8,6951729.1,-27.558246,153.075737,UPPER MOUNT GRAVATT,Regular with seat,Y,Hard,Hard,Hard,21/03/2007
10405,300430,Tora Street - 77,Tora St,Ilya St,507018.8,6951925.9,-27.556472,153.071096,MACGREGOR,Regular,Y,Medium,Easy,Easy,20/03/2010
10406,305968,Wolcott Street - 86,Delavan St,Wolcott St,509205.9,6951345.8,-27.561696,153.093255,WISHART,Intermediate,Y,Easy,Easy,Easy,30/05/2007
10407,305942,Wolcott Street - 86,Delevan St,Wolcott St,509204,6951358.3,-27.561583,153.093236,WISHART,Regular with seat,Y,, , ,30/05/2007
10408,305943,Delavan St Park - 85,Delavan St,Cummin St,509528.3,6951393,-27.561268,153.09652,WISHART,Intermediate,Y,Medium,Medium, ,30/05/2007
10409,305371,York Street - 29,Cavendish Rd,Leigh St,506094.8,6958337.8,-27.49859,153.061705,COORPAROO,Intermediate,Y,Medium,Easy,Easy,25/05/2007
10410,305658,Brockhouse Street - 77,Dawson Rd,Brockhouse St,508586.7,6952201.6,-27.553974,153.086976,UPPER MOUNT GRAVATT,Intermediate,N,Medium,Medium,Hard,28/05/2007
10411,306091,Bardsley Avenue - 20,Logan Rd,Bardsley Av,504773.6,6957605.4,-27.505208,153.048331,GREENSLOPES,Intermediate,N,, , ,31/05/2007
10412,,Kingsway Street - 41,HILLGROVE ST, ,508641,6953266.7,-27.544358,153.087519,UPPER MOUNT GRAVATT, , ,Medium,Medium,Hard,
10413,305645,Pinner Street - 43,Wishart Rd,Pinner St,508783,6953005.9,-27.546712,153.088959,UPPER MOUNT GRAVATT,Regular with seat,Y,Medium,Hard,Hard,28/05/2007
10414,305927,Mascar Street - 81,Tryon St,Mt Gravatt Capalaba Rd,508362.2,6951627.7,-27.559157,153.084706,UPPER MOUNT GRAVATT,Regular with seat,Y,Medium,Medium,Hard,15/03/2011
10415,302637,Samford - Blackbutt,Satinay St,Blackbutt St,495594.6,6967706,-27.414021,152.955433,KEPERRA,Regular with seat,Y,Hard, ,Hard,19/11/2010
10416,302933,Windsor/Prospect - 9,Windsor Rd,Prospect Tce,500691.2,6963486.8,-27.452119,153.006995,RED HILL,Regular,Y,Medium,Hard, ,18/04/2007
10417,302936,Windsor Road - 12,Windsor Rd,Errard St,500617.8,6964111.6,-27.446478,153.006252,KELVIN GROVE,Regular,Y,Medium,Easy,Easy,19/01/2012
10418,302020,Ashgrove Avenue - 25,Ashgrove Av,Bott St,499559.1,6964566,-27.442376,152.995539,ASHGROVE,Intermediate,Y,Easy,Easy,Easy,6/08/2009
10419,,Victoria Street - 33,VICTORIA ST, ,498810.6,6965431.5,-27.434562,152.987965,ASHGROVE, , ,, , ,
10420,302691,Arinya Road - 39,Arinya Rd,Mirrabooka Rd,498381.6,6964776.1,-27.440478,152.983624,ASHGROVE,Regular with seat,N,, , ,13/04/2007
10421,301623,Seymour Rd - 28,Kingsford Smith Dr,Seymour Rd,506708.7,6965020.7,-27.438254,153.067883,HAMILTON,Regular with seat,N,Medium,Hard,Medium,7/05/2007
10422,302453,Dawson Parade-Crampton Street,Dawson Pde,Samford Rd,496310.5,6968042,-27.41099,152.962677,KEPERRA,Regular,Y,Medium,Medium,Medium,10/04/2007
10423,301662,Remora Road  29,Kingsford Smith Dr,Remora Rd,506929.1,6965076.3,-27.437751,153.070113,HAMILTON,Regular,N,Medium,Easy,Medium,11/05/2007
10424,301663,Harbour View - 28/27,Kingsford Smith Dr,Seymour Rd,506604.9,6964971.9,-27.438696,153.066833,HAMILTON,Regular with seat,N,Medium,Easy,Medium,11/05/2007
10425,304684,Agnew Street - 42,Agnew St,Walker Av,506818.5,6960766.4,-27.476662,153.069018,MORNINGSIDE,Regular,N,,Easy,Hard,21/05/2007
10426,,Rialto St - 19A,CORNWALL ST, ,505028.9,6957780.8,-27.503623,153.050916,GREENSLOPES, , ,, , ,
10427,305236,Darreen St - 19,Cornwall St,Logan Rd,504711.9,6957840.3,-27.503087,153.047706,GREENSLOPES,Regular with seat,Y,Medium,Hard,Medium,24/05/2007
10428,304095,Kadumba-Eversley - 23,Kadumba St,Eversley Tce,501519.5,6956461.6,-27.515542,153.015386,YERONGA,Intermediate,Y,Easy,Easy,Medium,20/07/2012
10429,303951,The Brisbane Golf Club - 36,Tennyson Memorial Av,Varley St,500935.1,6955200.6,-27.526926,153.00947,YEERONGPILLY,Intermediate,N,Medium,Easy,Easy,19/04/2007
10430,303953,Softstone Street - 38,Softstone St,King Arthur Tce,500445,6955416.1,-27.524981,153.004506,TENNYSON,Regular with seat,Y,Easy,Medium,Easy,19/04/2007
10431,303986,Wharf Street - 52,Wharf St,Bridge St,497517.2,6957055,-27.510183,152.974861,CHELMER,Regular with seat,Y,Medium,Easy,Easy,19/04/2007
10432,303663,Tarcoola Street - 27,Hawken Dr,Tarcoola St,500038.8,6957675.3,-27.504585,153.000393,ST LUCIA,Regular,N,,Hard,Hard,12/04/2007
10433,,Wharf Street - 52,WHARF ST, ,497536.1,6957053.6,-27.510196,152.975053,CHELMER, , ,Easy,Easy,Easy,
10434,,Griffith University - Stop A,KESSELS RD, ,505347.4,6952187.5,-27.554118,153.054165,NATHAN, , ,, , ,
10435,,Victoria Street - 33,VICTORIA ST, ,498818.2,6965442.4,-27.434463,152.988042,ASHGROVE,Intermediate, ,, , ,
10436,,Griffith Uni The Circuit - B,KESSELS RD, ,505271.4,6952214.5,-27.553875,153.053395,NATHAN, , ,, , ,
10437,304979,Stimpson Park - 29,Beaudesert Rd,Colebrook Av,502271,6955297,-27.526054,153.022998,MOOROOKA,Intermediate,N,Medium, ,Hard,23/05/2007
10438,305132,Pentex Street - 43,Evans Rd,Tarragndi Rd,503041.5,6953208.6,-27.544907,153.030805,SALISBURY,Regular with seat,N,, , ,19/06/2009
10439,302218,Lindley Street - 29,Webster Rd,Lindley St,501616.8,6967710.1,-27.41399,153.016356,STAFFORD,Intermediate,N,Hard,Medium,Hard,3/04/2007
10440,,Griffith University Stop A,KESSELS RD, ,505289.5,6952195.5,-27.554046,153.053578,NATHAN, , ,, , ,
10441,305131,Pentex Street - 43,Evans Rd,Pentex St,503202.6,6953167.4,-27.545278,153.032437,SALISBURY,Intermediate,Y,Hard,Medium,Medium,25/05/2007
10442,,Griffith University - Stop C,KESSELS RD, ,505333.2,6952236.3,-27.553677,153.054021,NATHAN, , ,, , ,
10443,,Beaudesert Road - 75, , ,503985.7,6947166,-27.599456,153.040389,SUNNYBANK HILLS, , ,,Easy, ,
10444,303106,Endiandra Street - 87,Endiandra St,Satinash Rd,503169.2,6945365.6,-27.615712,153.032119,ALGESTER,Regular,N,Easy,Hard,Hard,29/03/2007
10445,303072,Crestone Street - 90/89,Algester Rd,Laurel Oak Dr,503102.3,6944558.3,-27.623,153.031444,ALGESTER,Regular with seat,Y,Easy,Medium,Easy,27/11/2009
10446,301419,Earnshaw Road - 32,Tufnell Rd,Earnshaw Rd,507996.2,6971570.9,-27.379112,153.080867,BANYO,Regular with seat,Y,Medium,Easy, ,20/03/2010
10447,,Portside - Remora,REMORA RD, ,506962.5,6964899.8,-27.439345,153.070452,HAMILTON, , ,,Medium, ,
10448,303114,Crestone Street - 90/89,Algester Rd,Laurel Oak Dr,503096,6944576.6,-27.622835,153.03138,ALGESTER,Intermediate,Y,Medium,Easy,Medium,27/11/2009
10449,,Beaudesert Road - 51/45, , ,502417.9,6950280.9,-27.571339,153.024495,ARCHERFIELD, , ,Easy,Easy,Hard,
10450,,Beaudesert Road - 44,BEAUDESERT RD, ,502391.6,6950489.8,-27.569453,153.024228,ARCHERFIELD, , ,Easy,Easy,Hard,
10451,304993,Boyland Avenue - 42/41,Beaudesert Rd,Boyland Av,502249,6951122.3,-27.563743,153.022783,ARCHERFIELD,Intermediate,Y,Medium,Hard,Hard,23/05/2007
10452,,Beatty Road - 44,BEATTY RD, ,501605.8,6951359.4,-27.561604,153.016267,ARCHERFIELD, , ,, , ,
10453,303179,Kerry Road - 51,Kerry Rd,Beaudesert Rd,502348.8,6950121.2,-27.572781,153.023796,ARCHERFIELD,Regular,Y,Easy,Easy,Medium,30/03/2007
10454,,"Acacia Ridge"""""""" Watson Road",WATSON RD, ,502004.8,6948817,-27.584555,153.020313,ACACIA RIDGE, , ,, , ,
10455,,Kilkenny Street - 67,CHARDEAN ST, ,502083.2,6948431.7,-27.588034,153.021108,ACACIA RIDGE, , ,, , ,
10456,,Acacia Ridge Shops - 71,ELIZABETH ST, ,502697.3,6948124.2,-27.590809,153.027331,ACACIA RIDGE, , ,, , ,
10457,,Kilkenny Street - 67,KILKENNY ST, ,502074.2,6948450.3,-27.587866,153.021016,ACACIA RIDGE, , ,, , ,
10458,,Boundary Road - 47-46, , ,501975.9,6950672.6,-27.567803,153.020017,ARCHERFIELD, , ,, , ,
10460,304035,Kadumba-Eversley - 23,Kadumba St,Eversley Tce,501453.8,6956458.3,-27.515571,153.014721,YERONGA,Intermediate,N,Medium,Easy,Hard,1/05/2007
10461,300183,"Geebung Station"""""""" Newman Road",Newman Rd,Collings St,504705.9,6972541,-27.370369,153.047588,GEEBUNG,Intermediate,N,Medium,Medium,Medium,9/03/2007
10462,,Musgrave Street - 24A,BRAUN ST, ,505872.1,6976570.7,-27.333984,153.059362,DEAGON, , ,, , ,
10463,300303,Deagon Steet - 37,Deagon St,Brisbane St,506253.4,6978807,-27.313792,153.063205,SANDGATE,Regular,Y,Easy,Medium,Easy,18/12/2011
10464,300742,Winslow - Rowe - 67/68,Winslow St,Rowe Tce,495813,6950479.2,-27.569544,152.957583,DARRA,Regular with seat,Y,Medium,Medium,Easy,18/05/2012
10465,300696,Winslow - Rowe - 67/68,Winslow St,Rowe Tce,495838.8,6950472,-27.569609,152.957844,DARRA,Regular with seat,Y,Medium,Easy,Easy,19/11/2010
10466,,Radcliffe Street - District Stop,RADCLIFFE ST, ,494588.4,6952921.3,-27.547493,152.945188,SINNAMON PARK, , ,, , ,
10467,,Northbrook - Cityview - 59,NORTHBROOK ST, ,494865.1,6953309.7,-27.543988,152.947992,SINNAMON PARK, , ,, , ,
10468,300718,Northbrook - Cityview - 59,Northbrook St,Cityview Rd,494891.8,6953207.1,-27.544914,152.948262,SINNAMON PARK,Regular,Y,Medium,Hard,Hard,20/03/2010
10469,300715,Oldfield Shops - 57A,Oldfield Rd,Homebush Cr,495192.1,6953246.2,-27.544562,152.951304,SINNAMON PARK,Intermediate,N,Medium,Medium,Easy,26/03/2007
10470,300730,Oldfield Shops - 57A,Oldfield Rd,Homebush Cr,495193.3,6953272.5,-27.544325,152.951316,SINNAMON PARK,Regular,Y,Medium,Hard,Medium,20/03/2010
10471,,Saturn Crescent - District Stop,STREISAND DR, ,498562.9,6972682.6,-27.369098,152.985468,BRIDGEMAN DOWNS, , ,, , ,
10472,,Kirby Road - 52A,STEBBING ST, ,502740.5,6973880.6,-27.35828,153.02771,ASPLEY, , ,, , ,
10473,,Hawthorne Road - 21A,HAWTHORNE RD, ,505843.9,6961576,-27.469357,153.059149,HAWTHORNE, , ,, , ,
10474,,Hail and Ride Stop Boundary Street,BOUNDARY ST, ,501236.4,6960519.9,-27.478904,153.012515,WEST END, , ,, , ,
10475,304740,Lunga Street - 40,Stanley Rd,Lunga St,508705.1,6959498.3,-27.488099,153.088123,CARINA,Intermediate,N,Medium,Medium,Hard,21/05/2007
10476,303429,"Ironbark"""""""" Ironbark Road",Ironbark Rd,Birchley St,494292.5,6958704.9,-27.495278,152.942218,CHAPEL HILL,Intermediate,Y,Easy,Easy,Medium,10/04/2007
10479,304197,Hail and Ride Stop Boundary Street,Boundary St,Dornoch Tce,501058.7,6959544.2,-27.487712,153.010717,WEST END,Regular with seat,N,Medium,Medium,Easy,2/05/2007
10480,304198,Hail and Ride Stop Boundary Street,Boundary St,Bristol St,501087.5,6959715,-27.48617,153.011009,WEST END,Regular,N,Medium,Medium,Easy,2/05/2007
10481,304199,Hail and Ride Stop Boundary Street,Boundary St,Whynot St,501105.4,6959821,-27.485213,153.01119,WEST END,Regular with seat,Y,Medium,Easy,Easy,17/09/2011
10482,304200,Hail and Ride Stop Granville Street,Boundary St,Granville St,501135.2,6960004.3,-27.483559,153.011491,WEST END,Regular with seat,Y,Medium,Medium,Easy,2/05/2007
10483,,Hail and Ride Brighton Road,BRIGHTON RD, ,501522.5,6959987.1,-27.483713,153.015412,HIGHGATE HILL, , ,, , ,
10485,,Lindley St - 29 Dummy stop for TT's,WEBSTER RD, ,501618,6967718.3,-27.413916,153.016368,STAFFORD, , ,, , ,
10486,304192,Dornoch - Gladstone - 21A,Dornoch Tce,Gladstone Rd,501818.6,6959586.7,-27.487328,153.01841,HIGHGATE HILL,Regular with seat,Y,Medium,Easy,Hard,2/05/2007
10487,304191,Hampstead Road - 21,Dornoch Tce,Hampstead Rd,501645,6959619.1,-27.487036,153.016652,HIGHGATE HILL,Regular with seat,Y,Hard,Easy,Easy,2/05/2007
10488,,Hail and Ride Stop Dornoch Terrace,DORNOCH TCE, ,500793.2,6959610.1,-27.487118,153.00803,WEST END, , ,, , ,
10489,304262,Hail and Ride Stop Edmondstone Street,Edmondstone St,Besant St,501527.8,6960465.4,-27.479395,153.015465,SOUTH BRISBANE,Regular with seat,Y,Medium,Medium,Hard,3/05/2007
10490,,Hail and Ride Stop Edmondstone Street,EDMONDSTONE ST, ,501382.3,6960702.8,-27.477252,153.013992,SOUTH BRISBANE, , ,, , ,
10491,,Hail and Ride Stop Edmondstone Street,VULTURE ST, ,501648.2,6960268.8,-27.48117,153.016684,SOUTH BRISBANE, , ,, , ,
10493,307422,Hampstead Road - 21,Dornoch Tce,Dauphin Tce,501553.2,6959598.4,-27.487223,153.015723,HIGHGATE HILL,Regular,N,Medium,Hard,Hard,12/11/2008
10494,304190,Hail and Ride Stop Hampstead Road,Hampstead Rd,Chermside St,501591.9,6959777.7,-27.485604,153.016115,HIGHGATE HILL,Regular with seat,Y,Medium,Medium,Easy,2/05/2007
10495,304189,Hail and Ride Stop Hampstead Road,Hampstead Rd,Blakeney St,501631.5,6959911.2,-27.484399,153.016515,HIGHGATE HILL,Regular with seat,Y,Medium,Easy,Medium,19/06/2009
10496,,Hail and Ride stop Hardgrave Road,HARDGRAVE RD, ,500708.3,6960207.7,-27.481723,153.00717,WEST END, , ,, , ,
10497,303901,"Indooroopilly """"""""F""""""""- Musgrave Rd",Musgrave Rd,Moggill Rd,497245.3,6958279.4,-27.499129,152.972111,INDOOROOPILLY,Intermediate,N,Medium,Easy,Hard,18/04/2007
10498,303458,"Ironbark"""""""" Ironbark Road",Ironbark Rd,Birchley St,494306.2,6958707.6,-27.495254,152.942357,CHAPEL HILL,Regular,N,,Medium,Easy,10/04/2007
10499,,Hail and Ride Stop Jane Street,JANE ST, ,500944,6960524.8,-27.47886,153.009555,WEST END, , ,, , ,
10500,303018,"Chinook"""""""" Old Northern Road",Old Northern Rd,Chinook St,498361,6971131.7,-27.383099,152.983424,MCDOWALL,Intermediate,Y,Easy,Medium,Medium,30/03/2012
10502,304186,Sussex app Brighton,Sussex St,Brighton Rd,501259.3,6960059.1,-27.483064,153.012748,WEST END,Intermediate,N,Hard,Medium,Easy,2/05/2007
10503,304185,Hail and Ride Stop Sussex Street,Sussex St,Vulture St,501285.5,6960214,-27.481665,153.013013,WEST END,Regular with seat,Y,Medium,Medium,Medium,2/05/2007
10504,304164,Hail and Ride Stop Vulture Street,Vulture St,Gladstone Rd,501923.9,6960159.7,-27.482155,153.019475,SOUTH BRISBANE,Regular with seat,N,Medium,Hard,Hard,2/05/2007
10505,304159,Hail and Ride Stop Vulture Street,Vulture St,Sussex St,501253,6960287.2,-27.481004,153.012684,WEST END,Regular with seat,N,Hard,Medium,Easy,2/05/2007
10506,304201,Hail and Ride Stop Boundary Street,Boundary St,Vulture St,501165.4,6960177.3,-27.481997,153.011797,WEST END,Regular with seat,Y,Hard,Easy,Medium,2/05/2007
10507,,Hail and Ride Brighton Road,BRIGHTON RD, ,501330.4,6960019.8,-27.483418,153.013467,HIGHGATE HILL, , ,, , ,
10508,,Chalk Street - 20,CHALK ST, ,503499.5,6966866.5,-27.421603,153.035405,LUTWYCHE, , ,, , ,
10509,300817,McLennan Street - 19,McLennan St,Chalk St,503763.4,6966750.9,-27.422645,153.038075,WOOLOOWIN,Regular with seat,Y,Easy,Easy,Easy,20/04/2007
10510,300810,McLennan Street - 19,McLennan St,Chalk St,503778.6,6966768.9,-27.422483,153.038229,WOOLOOWIN,Intermediate,Y,Hard,Easy,Easy,19/06/2009
10511,,Childs Street - 33,DENHAM ST, ,504232.3,6977472.9,-27.325845,153.042782,BRACKEN RIDGE, , ,, , ,
10512,301969,Martindale Street - 47,Stringybark Rd,Martindale St,500569.8,6972125.8,-27.374125,153.005762,ASPLEY,Regular with seat,Y,Medium,Easy,Hard,27/03/2007
10513,300816,Marne Street - 17,McLennan St,Marine Rd,503715.5,6966459.2,-27.425279,153.037591,ALBION,Regular with seat,Y,Easy,Medium,Medium,20/04/2007
10514,300811,Marne Street - 17,McLennan St,Marine Rd,503724.8,6966441.2,-27.425442,153.037685,ALBION,Regular with seat,Y,Easy,Easy,Medium,19/01/2012
10515,304743,Sage Street - 41,Stanley Rd,Sage St,509002,6959451,-27.488524,153.091129,CARINA,Intermediate,Y,Hard,Hard,Hard,21/05/2007
10516,301414,Earnshaw Road - 32,Tufnell Rd,Earnshaw Rd,507984.2,6971563.6,-27.379178,153.080746,BANYO,Intermediate,Y,Hard,Easy,Easy,1/05/2007
10519,302357,Griffith University B,Bunya Rd,Blackwood Dr,505350.7,6952231.4,-27.553722,153.054198,NATHAN,Intermediate,N,,Hard,Hard,11/06/2009
10523,305226,Raby Street - 19B,Cornwall St,Kirkland Av,505132.2,6957774.4,-27.503681,153.051961,GREENSLOPES,Regular with seat,Y,Medium,Hard,Hard,19/06/2009
10524,305300,Dobbs Street - 63,Baupaume Rd,Dobbs St,506128.6,6954407.8,-27.53407,153.062067,HOLLAND PARK WEST,Regular with seat,Y,Medium,Hard,Hard,25/05/2007
10525,,HILLGROVE / BROADWATER,BROADWATER RD, ,508650.8,6953399.5,-27.543159,153.087617,UPPER MOUNT GRAVATT, , ,Medium,Hard,Hard,
10526,304447,"Wynnum Esplanade"""""""" Wynnum Esplanade",Wynnum Esp,Florence St,517355.9,6964633,-27.44166,153.175623,WYNNUM,Intermediate,Y,Medium,Easy,Medium,15/05/2007
10527,305917,Mt Gravatt Showgrounds - 38A,Logan Rd,Santley St,508075.9,6953264,-27.544386,153.081795,MOUNT GRAVATT,Intermediate,Y,Medium,Medium,Easy,30/05/2007
10528,,RANDALL / WYNNUM,PRESTON RD, ,515494.6,6963334.4,-27.453407,153.156805,WYNNUM WEST, , ,, , ,
10529,300741,Winslow - Scotts - 66,Scotts Rd,Winslow St,495468.1,6950422.8,-27.570052,152.954089,DARRA,Intermediate,Y,Hard,Easy,Easy,26/03/2007
10530,304096,Kadumba-Fairfield - 22,Kadumba St,Fairfield Rd,501730.5,6956428.3,-27.515842,153.017523,YERONGA,Intermediate,N,, , ,20/07/2012
10531,,MANSON / GENERAL,MANSON RD, ,506493.1,6966801.1,-27.422182,153.065692,HENDRA, , ,,Medium,Hard,
10532,,RANDALL / WYNNUM,WYNNUM RD, ,515464.6,6963323.7,-27.453504,153.156502,WYNNUM WEST, , ,, , ,
10533,300207,"Handford - Roghan"""""""" Handford Road",Handford Rd,Roghan Rd,504108.5,6975689.6,-27.341945,153.041536,TAIGUM,Intermediate,N,Medium,Easy,Hard,9/03/2007
10534,,"Greenmeadow"""""""" Creek Road",CREEK RD, ,509549.2,6955776.4,-27.521695,153.096698,MANSFIELD, , ,, , ,
10535,301722,John St app Michael ST (Westside 463),John St,Skepper St,493570.8,6945776.1,-27.611994,152.934843,ELLEN GROVE,Regular with seat,Y,Hard,Easy,Medium,7/12/2010
10536,,"Agaton"""""""" Mt Gravatt Capalaba Road",MT GRAVATT-CAPALABA RD, ,509686.8,6952080.4,-27.555061,153.098121,WISHART, , ,, , ,
10537,,"Ridgewood Heights"""""""" Ridgewood Road",RIDGEWOOD RD, ,502714.8,6944407.5,-27.624362,153.027516,ALGESTER, , ,, , ,
10538,305722,"Ham Road South"""""""" Mt Gravatt Capalaba Road",Mt Gravatt Capalaba Rd,Boyanda St,510155.9,6952314.9,-27.55294,153.10287,WISHART,Intermediate,Y,Medium,Easy,Hard,22/05/2008
10539,300031,"Eventide"""""""" Hornibrook Highway",Hornibrook Hwy,Twentieth Av,506151.2,6981408.8,-27.290303,153.062159,BRIGHTON,Intermediate,Y,Easy,Easy,Easy,2/05/2007
10540,,Hornibrook Hwy opp app Twenty-Fifth St,HORNIBROOK HWY, ,506189.7,6981715.2,-27.287537,153.062546,BRIGHTON, , ,, , ,
10541,301511,Hornibrook Hwy opp app Twenty-Third St,Hornibrook Hwy,Twenty Third Av,506203.9,6981699.5,-27.287679,153.06269,BRIGHTON,Intermediate,N,Easy,Easy,Medium,2/05/2007
10542,,HORNIBROOK / TWENTIETH, , ,506144.7,6981350.1,-27.290833,153.062094,BRIGHTON, , ,, , ,
10543,301744,John Street,John St,Skepper St,493584.1,6945770.9,-27.612041,152.934978,ELLEN GROVE,Intermediate,Y,Medium,Easy,Easy,7/12/2010
10544,300279,BEACONSFIELD / DUKE,Beaconsfield Tce,Duke St,506147.4,6981137.1,-27.292756,153.062122,BRIGHTON,Regular with seat,Y,Hard,Easy,Hard,30/03/2012
10545,,Beaconsfield Tce app Princess St,BEACONSFIELD TCE, ,506106.8,6980726,-27.296468,153.061714,BRIGHTON, , ,, , ,
10546,,BEACONSFIELD / SIXTEENTH,BEACONSFIELD TCE, ,506123.1,6980715.1,-27.296566,153.061878,BRIGHTON, , ,, , ,
10547,300277,BEACONSFIELD / SEAVIEW,Beaconsfield Tce,Seaview St,506130.3,6980339.7,-27.299955,153.061953,BRIGHTON,Intermediate,Y,Easy,Easy,Hard,4/08/2008
10548,300276,BEACONSFIELD / SEAVIEW,Beaconsfield Tce,Fifteenth Av,506139.4,6980381.2,-27.299581,153.062045,BRIGHTON,Intermediate,Y,Hard,Easy,Hard,12/03/2007
10549,301506,Hornibrook Bus Lines stop,Brighton Tce,Gladestone St,506201.6,6979877.1,-27.304132,153.062676,BRIGHTON,Intermediate,N,Hard,Hard,Hard,2/05/2007
10550,301507,Hornibrook Bus Lines stop,Brighton Tce,Twelfth Av,506202.9,6979959.7,-27.303386,153.062689,BRIGHTON,Intermediate,N,Medium,Easy,Medium,2/05/2007
10551,,Hornibrook Bus Lines stop,TENTH AVE, ,506314.5,6979514.2,-27.307407,153.063819,BRIGHTON, , ,Hard,Easy,Easy,
